"entidad","nombre_registro","direccion","direccion_limpio","latitud","longitud","contacto"
"CHIAPAS","MUNICIPIO DE CINTALAPA","1ra. Norte Oriente No. 5, Col. Centro, C.P. 30400, Cintalapa, Chis.","1RA NORTE ORIENTE NO 5, COLONIA CENTRO, CP 30400, CINTALAPA, CHIS","","","01 968 684 20 10"
"CHIAPAS","MUNICIPIO DE EL BOSQUE","Palacio Municipal s/n Av. Central Hidalgo esq. Calle Juárez, Col. Centro, C.P. 29840, El Bosque, Chis.","PALACIO MUNICIPAL S/N AVENIDA CENTRAL HIDALGO ESQUINA CALLE JUÁREZ, COLONIA CENTRO, CP 29840, EL BOSQUE, CHIS","","","01 919 10 19 130"
"CHIAPAS","MUNICIPIO DE ESCUINTLA","Calle Zaragoza Oriente No. 05, Col. Centro, C.P. 30600, Escuintla, Chis.","CALLE ZARAGOZA ORIENTE NO 05, COLONIA CENTRO, CP 30600, ESCUINTLA, CHIS","","","01 918 644 00 00"
"CHIAPAS","MUNICIPIO DE EL PORVENIR","Calle Central s/n, Palacio Municipal, Col. Centro, C.P. 30970, El Porvenir, Chis.","CALLE CENTRAL S/N, PALACIO MUNICIPAL, COLONIA CENTRO, CP 30970, EL PORVENIR, CHIS","","","01 962 622 74 92"
"CHIAPAS","MUNICIPIO DE FRANCISCO LEÓN","Domicilio Conocido, Col. San José Maspac, C.P. 29560, Francisco León, Chis.","DOMICILIO CONOCIDO, COLONIA SAN JOSÉ MASPAC, CP 29560, FRANCISCO LEÓN, CHIS","","","01 555 150 53 68"
"CHIAPAS","MUNICIPIO DE HUEHUETÁN","Palacio Municipal s/n, Col. Centro, C.P. 30660, Huehuetán, Chis.","PALACIO MUNICIPAL S/N, COLONIA CENTRO, CP 30660, HUEHUETÁN, CHIS","","","01 964 627 00 47"
"CHIAPAS","MUNICIPIO DE HUITIUPÁN","Av. Central esq. Calle Central, Col. Centro, C.P. 29710, Huitiupán, Chis.0.0..","AVENIDA CENTRAL ESQUINA CALLE CENTRAL, COLONIA CENTRO, CP 29710, HUITIUPÁN, CHIS00","","","01 919 673 90 17"
"CHIAPAS","MUNICIPIO DE HUIXTLA","Av. Central Nte y Calle Fco. I. Madero No. 1, Col. Centro, C.P. 30640, Huixtla, Chis.","AVENIDA CENTRAL NTE Y CALLE FCO I MADERO NO 1, COLONIA CENTRO, CP 30640, HUIXTLA, CHIS","","","01 964 642 12 52 ext. 104"
"CHIAPAS","MUNICIPIO DE LA CONCORDIA","Av. Central Oriente s/n, Col. Centro, C.P. 30360, La Concordia, Chis.","AVENIDA CENTRAL ORIENTE S/N, COLONIA CENTRO, CP 30360, LA CONCORDIA, CHIS","","","01 961 165 57 38"
"CHIAPAS","MUNICIPIO DE LA GRANDEZA","1ª Av. Sur s/n entre Central y 1ª Poniente, Col. Centro, C.P. 30960, La Grandeza, Chis.","1ª AVENIDA SUR S/N ENTRE CENTRAL Y 1ª PONIENTE, COLONIA CENTRO, CP 30960, LA GRANDEZA, CHIS","","","01 200 123 86 11 y 13"
"CHIAPAS","MUNICIPIO DE LA INDEPENDENCIA","5ª. Av. Poniente Sur No. 5, Col. Barrio 16 de Septiembre, C.P. 30170, La Independencia, Chis.","5ª AVENIDA PONIENTE SUR NO 5, COLONIA BARRIO 16 DE SEPTIEMBRE, CP 30170, LA INDEPENDENCIA, CHIS","","","01 963 101 00 31 y 32"
"CHIAPAS","MUNICIPIO DE LARRAINZAR","Calle Constitución s/n, Zona Centro de la cabecera municipal, C.P. 29860, Larrainzar, Chis.","CALLE CONSTITUCIÓN S/N, ZONA CENTRO DE LA CABECERA MUNICIPAL, CP 29860, LARRAINZAR, CHIS","","","01 967 110 01 10"
"CHIAPAS","MUNICIPIO DE LAS MARGARITAS","1ª. Calle Sur Poniente No. 85, Col. Barrio Sacsalum, C.P. 30180, Las Margaritas, Chis.","1ª CALLE SUR PONIENTE NO 85, COLONIA BARRIO SACSALUM, CP 30180, LAS MARGARITAS, CHIS","","","01 963 105 15 01"
"CHIAPAS","MUNICIPIO DE LAS MARGARITAS","Unidad Administrativa Nuevo Momon, Col. Nuevo Momon, C.P. 30180, Las Margaritas, Chis.","UNIDAD ADMINISTRATIVA NUEVO MOMON, COLONIA NUEVO MOMON, CP 30180, LAS MARGARITAS, CHIS","","","01 963 634 42 81"
"CHIAPAS","MUNICIPIO DE LAS ROSAS","Av. Central esquina con Calle Central No. 1, Col. Centro, C.P. 30350, Las Rosas, Chis.","AVENIDA CENTRAL ESQUINA CON CALLE CENTRAL NO 1, COLONIA CENTRO, CP 30350, LAS ROSAS, CHIS","","","01 992 672 02 17"
"CHIAPAS","MUNICIPIO DE LA TRINITARIA","Presidencia Municipal Calle Central s/n, Col. Centro, C.P. 30160, La Trinitaria, Chis.","PRESIDENCIA MUNICIPAL CALLE CENTRAL S/N, COLONIA CENTRO, CP 30160, LA TRINITARIA, CHIS","","","01 963 636 2022"
"CHIAPAS","MUNICIPIO DE MAPASTEPEC","3ª. Av. Norte y 1º Oriente s/n, Col. Centro, C.P. 30560, Mapastepec, Chis.","3ª AVENIDA NORTE Y 1º ORIENTE S/N, COLONIA CENTRO, CP 30560, MAPASTEPEC, CHIS","","","01 918 643 01 32"
"CHIAPAS","MUNICIPIO DE MARAVILLA TENEJAPA","Calle Hidalgo s/n, Col. Maravilla Tenejapa, C.P. 30180, Maravilla Tenejapa, Chis.","CALLE HIDALGO S/N, COLONIA MARAVILLA TENEJAPA, CP 30180, MARAVILLA TENEJAPA, CHIS","","","01 200 123 87 13, 14 y 15"
"CHIAPAS","MUNICIPIO DE MAZAPA DE MADERO","Av. Palacio Municipal s/n, Col. Centro, C.P. 30920, Mazapa de Madero, Chis.","AVENIDA PALACIO MUNICIPAL S/N, COLONIA CENTRO, CP 30920, MAZAPA DE MADERO, CHIS","","","01 962 622 30 05 y 06"
"CHIAPAS","MUNICIPIO DE MAZATÁN","Av. Central Juárez s/n, Col. Centro, C.P. 30650, Mazatán, Chis.","AVENIDA CENTRAL JUÁREZ S/N, COLONIA CENTRO, CP 30650, MAZATÁN, CHIS","","","01 694 698 40 00"
"CHIAPAS","MUNICIPIO DE OCOSINGO","Presidencia Municipal Calle Central s/n, Col. Centro, C.P. 29950, Ocosingo, Chis.","PRESIDENCIA MUNICIPAL CALLE CENTRAL S/N, COLONIA CENTRO, CP 29950, OCOSINGO, CHIS","","","01 919 670 45 21"
"CHIAPAS","MUNICIPIO DE OCOZOCOAUTLA","Palacio Municipal s/n, Col. Centro, C.P. 29140, Ocozocoautla, Chis.","PALACIO MUNICIPAL S/N, COLONIA CENTRO, CP 29140, OCOZOCOAUTLA, CHIS","","","01 968 688 06 76 y 688 29 57, 58 y 59 ext. 117"
"CHIAPAS","MUNICIPIO DE PUEBLO NUEVO SOLISTAHUACÁN","Calle Nte. Ote. No. 201, Col..Guadalupe, C.P. 29750, Pueblo Nuevo Solistahuacán, Chis.","CALLE NTE OTE NO 201, COLONIAGUADALUPE, CP 29750, PUEBLO NUEVO SOLISTAHUACÁN, CHIS","","","01 919 685 20 44"
"CHIAPAS","MUNICIPIO DE SAN CRISTÓBAL DE LAS CASAS","Palacio Municipal s/n, Col. Centro, C.P. 29000, San Cristóbal de las Casas, Chis.","PALACIO MUNICIPAL S/N, COLONIA CENTRO, CP 29000, SAN CRISTÓBAL DE LAS CASAS, CHIS","","","01 967 678 04 14"
"CHIAPAS","MUNICIPIO DE SOCOLTENANGO","6ª Av. Miguel Hidalgo s/n entre 8ª calle Álvaro Obregón y 9ª calle El Porvenir Zona Norte, Col. Centro, C.P. 30390, Socoltenango, Chis.","6ª AVENIDA MIGUEL HIDALGO S/N ENTRE 8ª CALLE ÁLVARO OBREGÓN Y 9ª CALLE EL PORVENIR ZONA NORTE, COLONIA CENTRO, CP 30390, SOCOLTENANGO, CHIS","","","01 992 661 11 07"
"CHIAPAS","MUNICIPIO DE TAPACHULA","8ª Av. Norte Esq. 3ª. Calle Poniente, Antiguo Palacio Municipal, Col. Centro, C.P. 30700, Tapachula, Chis.","8ª AVENIDA NORTE ESQUINA 3ª CALLE PONIENTE, ANTIGUO PALACIO MUNICIPAL, COLONIA CENTRO, CP 30700, TAPACHULA, CHIS","","","01 962 620 03 65"
"CHIAPAS","MUNICIPIO DE TONALA","Av. Hidalgo esq. 16 de Septiembre, Palacio Municpal 2do. Piso, Col. Centro, C.P. 3500, Tonala,Chis.","AVENIDA HIDALGO ESQUINA 16 DE SEPTIEMBRE, PALACIO MUNICPAL 2DO PISO, COLONIA CENTRO, CP 3500, TONALA,CHIS","","","01 966 663 01 01"
"CHIAPAS","MUNICIPIO DE TUXTLA EL CHICO","Presidencia Municipal, Col. Barrio Sacsalum, C.P. 30870, Tuxtla el Chico, Chis.","PRESIDENCIA MUNICIPAL, COLONIA BARRIO SACSALUM, CP 30870, TUXTLA EL CHICO, CHIS","","","01 962 623 00 09"
"CHIAPAS","MUNICIPIO DE TUZANTÁN","Av. Ayuntamiento s/n, Col Centro, C.P. 30680, Tuzantán, Chis.","AVENIDA AYUNTAMIENTO S/N, COL CENTRO, CP 30680, TUZANTÁN, CHIS","","","01 964 620 01 16"
"CHIAPAS","MUNICIPIO DE TZIMOL","Av. Central No. 3, Col. Barrio de Santo Domingo, C.P. 30110, Tzimol, Chis.","AVENIDA CENTRAL NO 3, COLONIA BARRIO DE SANTO DOMINGO, CP 30110, TZIMOL, CHIS","","","01 963 631 60 13 y 14"
"CHIAPAS","MUNICIPIO DE VILLA COMALTITLÁN","Palacio Municipal s/n, Col. Centro, C.P. 30620, Villa Comaltitlán, Chis.","PALACIO MUNICIPAL S/N, COLONIA CENTRO, CP 30620, VILLA COMALTITLÁN, CHIS","","","01 918 646 00 44"
"CHIAPAS","SEDESOL, MODALIDAD IDENTIDAD JURÍDICA EN COMITÁN","2ª. Ave. Ote. Nte. No 24, Col. Barrio de la Pila, C.P. 30018, Comitán, Chis.","2ª AVE OTE NTE NO 24, COLONIA BARRIO DE LA PILA, CP 30018, COMITÁN, CHIS","","","01 963 632 18 09"
"CHIAPAS","SEDESOL, MODALIDAD IDENTIDAD JURÍDICA EN OCOZOCUAUTLA","3er Poniente Norte No. 71, Col. Centro, C.P. 29140, Ocozocuautla, Chis.","3ER PONIENTE NORTE NO 71, COLONIA CENTRO, CP 29140, OCOZOCUAUTLA, CHIS","","","01 961 108 45 84"
"CHIAPAS","SEDESOL, MODALIDAD IDENTIDAD JURÍDICA EN SAN CRISTÓBAL","Vesalio No. 205, Col. Doctores, C.P. 29249, San Cristóbal de las Casas, Chis.","VESALIO NO 205, COLONIA DOCTORES, CP 29249, SAN CRISTÓBAL DE LAS CASAS, CHIS","","","01 733 678 14 73"
"CHIAPAS","SEDESOL, MODALIDAD IDENTIDAD JURÍDICA EN TUXTLA GUTIÉRREZ","12ª. Oriente Sur No. 636, Col. Barrio Santa Cruz, C.P. 29000, Tuxtla Gutiérrez, Chis.","12ª ORIENTE SUR NO 636, COLONIA BARRIO SANTA CRUZ, CP 29000, TUXTLA GUTIÉRREZ, CHIS","","","01 961 612 71 06"
"CHIAPAS","SEDESOL, MODALIDAD IDENTIDAD JURÍDICA EN TUXTLA GUTIÉRREZ","Edificio Plaza San Marcos 3er Piso, Col. Centro, C.P. 29000, Tuxtla Gutiérrez, Chis.","EDIFICIO PLAZA SAN MARCOS 3ER PISO, COLONIA CENTRO, CP 29000, TUXTLA GUTIÉRREZ, CHIS","","","01 961 613 88 76"
"CHIAPAS","SEDESOL, MODALIDAD IDENTIDAD JURÍDICA EN TUXTLA GUTIÉRREZ","Quebracho No. 15, Col. Fovissste No. 2, Tuxtla Gutiérrez, Chis.","QUEBRACHO NO 15, COLONIA FOVISSSTE NO 2, TUXTLA GUTIÉRREZ, CHIS","","","01 961 615 32 66"
"CHIAPAS","SEDESOL, MODALIDAD IDENTIDAD JURÍDICA EN YAJALÓN","1ª. Av. Norte No. 78, Col. Jonuta, Yajalón, Chis.","1ª AVENIDA NORTE NO 78, COLONIA JONUTA, YAJALÓN, CHIS","","","01 919 674 05 50"
"CHIAPAS","MÓDULO: INSTITUTO NACIONAL DE MIGRACIÓN DELEGACIÓN REGIONAL CHIAPAS","Vialidad n° 435, Col. Fracc. Las Vegas, Tapachula, Chiapas.","VIALIDAD N° 435, COLONIA FRACC LAS VEGAS, TAPACHULA, CHIAPAS","","","01 962 625 05 59"
