"entidad","nombre_registro","direccion","direccion_limpio","latitud","longitud","contacto"
"VERACRUZ","REGISTRO CIVIL DE IXHUATLÁN DEL CAFÉ","Portal Pedro de Gante No.1, Palacio Municipal, Col. Centro, C.P. 94180, Ixhuatlán del Café, Veracruz","PORTAL PEDRO DE GANTE NO1, PALACIO MUNICIPAL, COLONIA CENTRO, CP 94180, IXHUATLÁN DEL CAFÉ, VERACRUZ","","","01 273 737 20 33"
"VERACRUZ","REGISTRO CIVIL DE IXHUATLÁN DE MADERO","Domicilio Conocido Palacio Municipal s/n, Col. Centro C.P. 92680, Ixhuatlán de Madero, Veracruz","DOMICILIO CONOCIDO PALACIO MUNICIPAL S/N, COLONIA CENTRO CP 92680, IXHUATLÁN DE MADERO, VERACRUZ","","","01 746 843 80 73"
"VERACRUZ","REGISTRO CIVIL DE IXHUATLANCILLO","Independencia No. 85, Col. Centro, C.P. 94430, Ixhuatlancillo, Veracruz","INDEPENDENCIA NO 85, COLONIA CENTRO, CP 94430, IXHUATLANCILLO, VERACRUZ","","","012727213570"
"VERACRUZ","REGISTRO CIVIL DE IXTACZOQUITLÁN","Poniente 4 s/n, Col. Centro, C.P. 94450, Ixtaczoquitlán, Veracruz","PONIENTE 4 S/N, COLONIA CENTRO, CP 94450, IXTACZOQUITLÁN, VERACRUZ","","","01 272 721 05 05"
"VERACRUZ","REGISTRO CIVIL DE JALCOMULCO","Enriquez # 1, Col. Centro, C.P. 94000, Jalcomulco, Veracruz","ENRIQUEZ # 1, COLONIA CENTRO, CP 94000, JALCOMULCO, VERACRUZ","","","12798323585"
"VERACRUZ","REGISTRO CIVIL DE JAMAPA","Tenoya s/n, Col. Centro, C.P. 94260, Jamapa, Veracruz","TENOYA S/N, COLONIA CENTRO, CP 94260, JAMAPA, VERACRUZ","","","01 285 955 01 96"
"VERACRUZ","REGISTRO CIVIL DE JESÚS CARRANZA","Palacio Municipal s/n, Col. Centro, C.P. 96950, Jesús Carranza, Veracruz","PALACIO MUNICIPAL S/N, COLONIA CENTRO, CP 96950, JESÚS CARRANZA, VERACRUZ","","","01 924 244 07 65"
"VERACRUZ","REGISTRO CIVIL DE JILOTEPEC","Calle 16 de septiembre s/n, Col. Centro, C.P. 96950, Jilotepec, Veracruz","CALLE 16 DE SEPTIEMBRE S/N, COLONIA CENTRO, CP 96950, JILOTEPEC, VERACRUZ","","","01 228 811 25 28"
"VERACRUZ","REGISTRO CIVIL DE JOSÉ AZUETA","Álvaro Obregón s/n, Col. Centro, C.P. 95580, José Azueta, Veracruz","ÁLVARO OBREGÓN S/N, COLONIA CENTRO, CP 95580, JOSÉ AZUETA, VERACRUZ","","","01 283 873 0009"
"VERACRUZ","REGISTRO CIVIL DE JUAN RODRÍGUEZ CLARA","Mauricio Cortez 101, Col. Centro, C.P. 93601, Juan Rodríguez Clara, Veracruz","MAURICIO CORTEZ 101, COLONIA CENTRO, CP 93601, JUAN RODRÍGUEZ CLARA, VERACRUZ","","","01 283 877 00 20"
"VERACRUZ","REGISTRO CIVILDE JUCHIQUE DE FERRER","Reforma s/n Palacio Municipal , Col. Centro, C.P. 91440, Juchique de Ferrer, Veracruz","REFORMA S/N PALACIO MUNICIPAL , COLONIA CENTRO, CP 91440, JUCHIQUE DE FERRER, VERACRUZ","","","01 279 831 01 05"
"VERACRUZ","REGISTRO CIVIL DE LA ANTIGUA","José Cardel N° 1, Col. Centro, C.P. 91680, La Antigua, Veracruz","JOSÉ CARDEL N° 1, COLONIA CENTRO, CP 91680, LA ANTIGUA, VERACRUZ","","","01 296 96 200 22"
"VERACRUZ","REGISTRO CIVIL DE LAS CHOAPAS","Parque Juárez s/n, Col. Centro, C.P. 96980, Las Choapas, Veracruz","PARQUE JUÁREZ S/N, COLONIA CENTRO, CP 96980, LAS CHOAPAS, VERACRUZ","","","01 923 237 00 08"
"VERACRUZ","REGISTRO CIVIL DE LAS MINAS","Plaza Hidalgo N° 1, Col. Centro, C.P. 93740, Las Minas, Veracruz","PLAZA HIDALGO N° 1, COLONIA CENTRO, CP 93740, LAS MINAS, VERACRUZ","","","01 200 125 17 40"
"VERACRUZ","REGISTRO CIVIL DE LAS VIGAS DE RAMÍREZ","Av. Hidalgo N° 104, Col. Centro, C.P. 91330, Las Vigas de Ramírez, Veracruz","AVENIDA HIDALGO N° 104, COLONIA CENTRO, CP 91330, LAS VIGAS DE RAMÍREZ, VERACRUZ","","","01 282 831 4221"
"VERACRUZ","REGISTRO CIVIL DE LOS REYES","Domicilio Conocido s/n, Col. Centro, C.P. 95060, Los Reyes, Veracruz","DOMICILIO CONOCIDO S/N, COLONIA CENTRO, CP 95060, LOS REYES, VERACRUZ","","","01 271 717 76 19"
"VERACRUZ","REGISTRO CIVIL DE MAGDALENA","Domicilio Conocido s/n, Col. Centro, C.P. 94877, Magdalena, Veracruz","DOMICILIO CONOCIDO S/N, COLONIA CENTRO, CP 94877, MAGDALENA, VERACRUZ","","","01 200 125 11 69"
"VERACRUZ","REGISTRO CIVIL DE MALTRATA","Nicolas Bravo s/n, Col. Centro, C.P. 94700, Maltrata, Veracruz","NICOLAS BRAVO S/N, COLONIA CENTRO, CP 94700, MALTRATA, VERACRUZ","","","01 272 742 00 46"
"VERACRUZ","REGISTRO CIVIL DE MANLIO FABIO ALTAMIRANO","Libertad s/n, Col. Centro, C.P. 94250, Manlio Fabio Altamirano, Veracruz","LIBERTAD S/N, COLONIA CENTRO, CP 94250, MANLIO FABIO ALTAMIRANO, VERACRUZ","","","01 285 971 71 24"
"VERACRUZ","REGISTRO CIVIL DE MARIANO ESCOBEDO","Av. Orizaba s/n, Col. Centro, C.P. 94420, Mariano Escobedo, Veracruz","AVENIDA ORIZABA S/N, COLONIA CENTRO, CP 94420, MARIANO ESCOBEDO, VERACRUZ","","","044 272 105 21 05"
"VERACRUZ","REGISTRO CIVIL DE MARTÍNEZ DE LA TORRE","Av. Pedro Belli N° 108, Col. Centro, C.P. 93600, Martínez de la Torre, Veracruz","AVENIDA PEDRO BELLI N° 108, COLONIA CENTRO, CP 93600, MARTÍNEZ DE LA TORRE, VERACRUZ","","","01 232 324 00 23"
"VERACRUZ","REGISTRO CIVIL DE MECATLÁN","Palacio Municipal s/n, Col. Centro, C.P. 93080, Mecatlán, Veracruz","PALACIO MUNICIPAL S/N, COLONIA CENTRO, CP 93080, MECATLÁN, VERACRUZ","","","01 784 100 50 01"
"VERACRUZ","REGISTRO CIVIL DE MECAYAPÁN","Ávila Camacho s/n, Col. Centro, C.P. 95930, Mecayapán, Veracruz","ÁVILA CAMACHO S/N, COLONIA CENTRO, CP 95930, MECAYAPÁN, VERACRUZ","","","01 924 219 30 60"
"VERACRUZ","REGISTRO CIVIL DE MEDELLÍN DE BRAVO","Nicolás Bravo N° 60, Col. Centro, C.P. 94270, Medellín de Bravo, Veracruz","NICOLÁS BRAVO N° 60, COLONIA CENTRO, CP 94270, MEDELLÍN DE BRAVO, VERACRUZ","","","01 285 971 5027"
"VERACRUZ","REGISTRO CIVIL DE MINATITLÁN","Benito Juárez 46-Bis, Col. Centro, C.P. 96700, Minatitlán, Veracruz","BENITO JUÁREZ 46-BIS, COLONIA CENTRO, CP 96700, MINATITLÁN, VERACRUZ","","","01 922 223 55 58"
"VERACRUZ","REGISTRO CIVIL DE MISANTLA","Palacio Municipal s/n, Col. Centro, C.P. 93821, Misantla, Veracruz","PALACIO MUNICIPAL S/N, COLONIA CENTRO, CP 93821, MISANTLA, VERACRUZ","","","01 235 323 03 61"
"VERACRUZ","REGISTRO CIVIL DE MIXTLA DE ALTAMIRANO","Palacio Municipal s/n, Col. Centro, C.P. 95040, Mixtla de Altamirano, Veracruz","PALACIO MUNICIPAL S/N, COLONIA CENTRO, CP 95040, MIXTLA DE ALTAMIRANO, VERACRUZ","","","01 271 714 29 87"
"VERACRUZ","REGISTRO CIVIL DE MOLOACÁN","Santiago s/n, Col. Centro, C.P. 96372, Moloacán, Veracruz","SANTIAGO S/N, COLONIA CENTRO, CP 96372, MOLOACÁN, VERACRUZ","","","19232326101"
"VERACRUZ","REGISTRO CIVIL DE NANCHITAL","Calle 18 de marzo s/n, Col. Centro, C.P. 93770, Nanchital, Veracruz","CALLE 18 DE MARZO S/N, COLONIA CENTRO, CP 93770, NANCHITAL, VERACRUZ","","","01 921 216 0250"
"VERACRUZ","REGISTRO CIVIL DE NARANJAL","Calle Principal s/n, Col. Centro, C.P. 94880, Naranjal, Veracruz","CALLE PRINCIPAL S/N, COLONIA CENTRO, CP 94880, NARANJAL, VERACRUZ","","","01 271 751 42 25"
"VERACRUZ","REGISTRO CIVIL DE NAUTLA","Andicochea N° 1, Col, Centro, C.P. 93800, Nautla, Veracruz","ANDICOCHEA N° 1, COL, CENTRO, CP 93800, NAUTLA, VERACRUZ","","","01 235 328 00 42"
"VERACRUZ","REGISTRO CIVIL DE NOGALES","Av. Juárez s/n, Col. Centro, C.P. 94720, Nogales, Veracruz","AVENIDA JUÁREZ S/N, COLONIA CENTRO, CP 94720, NOGALES, VERACRUZ","","","01 272 727 09 60"
"VERACRUZ","REGISTRO CIVIL DE OMEALCA","Av. Hidalgo N° 1, Col. Centro, C.P. 94420, Omealca, Veracruz","AVENIDA HIDALGO N° 1, COLONIA CENTRO, CP 94420, OMEALCA, VERACRUZ","","","01 278 733 00 91"
"VERACRUZ","REGISTRO CIVIL DE ORIZABA","Colon Pte. # 320, Col. Centro,, C.P. 94301, Orizaba, Veracruz","COLON PTE # 320, COLONIA CENTRO,, CP 94301, ORIZABA, VERACRUZ","","","01 272 122 02 37"
"VERACRUZ","REGISTRO CIVIL DE OTATITLÁN","Plaza Hidalgo s/n, Col. Centro, C.P. 95500, Otatitlán, Veracruz","PLAZA HIDALGO S/N, COLONIA CENTRO, CP 95500, OTATITLÁN, VERACRUZ","","","01 287 876 00 29"
"VERACRUZ","REGISTRO CIVIL DE PAJAPAN","Paseo de la Reforma Esq. Nicolás Bravo s/n, Col. Centro, C.P. 95960, Pajapan, Veracruz","PASEO DE LA REFORMA ESQUINA NICOLÁS BRAVO S/N, COLONIA CENTRO, CP 95960, PAJAPAN, VERACRUZ","","","045 924 100 57 49"
"VERACRUZ","REGISTRO CIVIL DE PAPANTLA","Reforma # 100, Col. Centro, C.P. 93401, Papantla, Veracruz","REFORMA # 100, COLONIA CENTRO, CP 93401, PAPANTLA, VERACRUZ","","","01 784 842 00 72"
"VERACRUZ","REGISTRO CIVIL DE PASO DEL MACHO","Hidalgo s/n, Col. Centro, C.P. 94970, Paso del Macho, Veracruz","HIDALGO S/N, COLONIA CENTRO, CP 94970, PASO DEL MACHO, VERACRUZ","","","01 273 738 00 40"
"VERACRUZ","REGISTRO CIVIL DE PEROTE","Morelos N° 506, Col. Centro, C.P. 91272, Perote, Veracruz","MORELOS N° 506, COLONIA CENTRO, CP 91272, PEROTE, VERACRUZ","","","01 282 825 61 62"
"VERACRUZ","REGISTRO CIVIL DE PEROTE","Francisco I. Madero n° 19, Col. Centro, C.P. 91272, Perote, Veracruz","FRANCISCO I MADERO N° 19, COLONIA CENTRO, CP 91272, PEROTE, VERACRUZ","","","01 282 825 01 13"
"VERACRUZ","REGISTRO CIVIL DE PLATÓN SÁNCHEZ","Morelos y Llave s/n, Col. Centro, C.P. 92132, Platón Sánchez, Veracruz","MORELOS Y LLAVE S/N, COLONIA CENTRO, CP 92132, PLATÓN SÁNCHEZ, VERACRUZ","","","01 789 895 00 07"
"VERACRUZ","REGISTRO CIVIL DE POZA RICA DE HIDALGO","Josefa Ortiz de Domínguez s/n, Col. Obras Sociales, C.P. 93261, Poza Rica, Veracruz","JOSEFA ORTIZ DE DOMÍNGUEZ S/N, COLONIA OBRAS SOCIALES, CP 93261, POZA RICA, VERACRUZ","","","01 782 82 680 25"
"VERACRUZ","REGISTRO CIVIL DE PUEBLO VIEJO","Abasolo s/n, Zona Centro, C.P. 92030, Pueblo Viejo, Veracruz","ABASOLO S/N, ZONA CENTRO, CP 92030, PUEBLO VIEJO, VERACRUZ","","","01 833 278 02 59"
"VERACRUZ","REGISTRO CIVIL DE PUENTE NACIONAL","Calle Principal N° 15, Colonia Centro, C.P. 91658, Puente Nacional, Veracruz","CALLE PRINCIPAL N° 15, COLONIA CENTRO, CP 91658, PUENTE NACIONAL, VERACRUZ","","","01 296 966 0168"
"VERACRUZ","REGISTRO CIVIL DE RAFAEL DELGADO","Av. Benito Juárez N° 243, Primer Barrio, Col. Centro, C.P. 94410, Rafael Delgado, Veracruz","AVENIDA BENITO JUÁREZ N° 243, PRIMER BARRIO, COLONIA CENTRO, CP 94410, RAFAEL DELGADO, VERACRUZ","","","01 272 724 68 08"
"VERACRUZ","REGISTRO CIVIL DE RAFAEL LUCIO","Plaza de la Constitución s/n, Col. Centro, C.P. 91315, Rafael Lucio, Veracruz","PLAZA DE LA CONSTITUCIÓN S/N, COLONIA CENTRO, CP 91315, RAFAEL LUCIO, VERACRUZ","","","01 228 851 6725"
"VERACRUZ","REGISTRO CIVIL DE RÍO BLANCO","Av. Veracruz # 5, Col. Centro, C.P. 94730, Río Blanco, Veracruz","AVENIDA VERACRUZ # 5, COLONIA CENTRO, CP 94730, RÍO BLANCO, VERACRUZ","","","01 272 727 00 14"
"VERACRUZ","REGISTRO CIVIL DE SALTABARRANCA","Independencia s/n, Col. Centro, C.P. 95480, Saltabarranca, Veracruz","INDEPENDENCIA S/N, COLONIA CENTRO, CP 95480, SALTABARRANCA, VERACRUZ","","","01 284 944 11 61"
"VERACRUZ","REGISTRO CIVIL DE SAN ANDRÉS TENEJAPAN","Domicilio Conocido s/n, Col. Centro, C.P. 94850, San Andrés Tenejapan, Veracruz","DOMICILIO CONOCIDO S/N, COLONIA CENTRO, CP 94850, SAN ANDRÉS TENEJAPAN, VERACRUZ","","","01 272 724 20 19"
"VERACRUZ","REGISTRO CIVIL DE SAN ANDRÉS TUXTLA","Calle Madero No. 1, Col. Centro, C.P. 95700, San Andrés Tuxtla, Veracruz","CALLE MADERO NO 1, COLONIA CENTRO, CP 95700, SAN ANDRÉS TUXTLA, VERACRUZ","","","01 294 947 93 00"
"VERACRUZ","REGISTRO CIVIL DE SAN JUAN EVANGELISTA","Enrique C. Rebsamen N° 1, Col. Centro, C.P. 96120, San Juan Evangelista, Veracruz","ENRIQUE C REBSAMEN N° 1, COLONIA CENTRO, CP 96120, SAN JUAN EVANGELISTA, VERACRUZ","","","01 924 241 00 69"
"VERACRUZ","REGISTRO CIVIL DE SAN RAFAEL","Carretera Federal N° 607, Col. Centro, C.P. 93620, San Rafael, Veracruz","CARRETERA FEDERAL N° 607, COLONIA CENTRO, CP 93620, SAN RAFAEL, VERACRUZ","","","01 232 325 19 61"
"VERACRUZ","REGISTRO CIVIL DE SANTIAGO SOCHIAPAN","Choapan N° 96, Col. Centro, C.P. 95601, Santiago Sochiapan, Veracruz","CHOAPAN N° 96, COLONIA CENTRO, CP 95601, SANTIAGO SOCHIAPAN, VERACRUZ","","","01 283 872 61 87"
"VERACRUZ","REGISTRO CIVIL DE SAYULA DE ALEMÁN","Juárez esq. Morelos s/n, Col. Centro, C.P. 96153, Sayula de Alemán, Veracruz","JUÁREZ ESQUINA MORELOS S/N, COLONIA CENTRO, CP 96153, SAYULA DE ALEMÁN, VERACRUZ","","","01 924 247 03 01"
"VERACRUZ","REGISTRO CIVIL DE SOCONUSCO","Hidalgo N° 28, Col. Centro, C.P. 96170, Soconusco, Veracruz","HIDALGO N° 28, COLONIA CENTRO, CP 96170, SOCONUSCO, VERACRUZ","","","01 924 245 27 98"
"VERACRUZ","REGISTRO CIVIL DE SOCHIAPA","Benito Juárez s/n, Col. Centro, C.P. 94060, Sochiapa, Veracruz","BENITO JUÁREZ S/N, COLONIA CENTRO, CP 94060, SOCHIAPA, VERACRUZ","","","01 273 734 2588"
"VERACRUZ","REGISTRO CIVIL DE SOLEDAD ATZOMPA","Palacio Municipal s/n, Col. Centro, C.P. 94770, Soledad Atzompa, Veracruz","PALACIO MUNICIPAL S/N, COLONIA CENTRO, CP 94770, SOLEDAD ATZOMPA, VERACRUZ","","","01 278 745 6045"
"VERACRUZ","REGISTRO CIVIL DE SOTEAPAN","Miguel Hidalgo s/n, Col. Centro, C.P. 95900, Soteapan, Veracruz","MIGUEL HIDALGO S/N, COLONIA CENTRO, CP 95900, SOTEAPAN, VERACRUZ","","","01 924 219 20 96"
"VERACRUZ","REGISTRO CIVIL DE TAMALÍN","Cinco de mayo N° 52, Zona Centro, C.P. 92470, Tamalín, Veracruz","CINCO DE MAYO N° 52, ZONA CENTRO, CP 92470, TAMALÍN, VERACRUZ","","","017688510111"
"VERACRUZ","REGISTRO CIVIL DE TAMIAHUA","Hidalgo N° 18, Zona Centro, C.P. 92560, Tamiahua, Veracruz","HIDALGO N° 18, ZONA CENTRO, CP 92560, TAMIAHUA, VERACRUZ","","","01 768 857 00 05"
"VERACRUZ","REGISTRO CIVIL DE TAMPICO ALTO","Vicente Guerrero s/n, Zona Centro, C.P. 92040, Tampico Alto, Veracruz","VICENTE GUERRERO S/N, ZONA CENTRO, CP 92040, TAMPICO ALTO, VERACRUZ","","","01 833 278 37 40"
"VERACRUZ","REGISTRO CIVIL DE TANCOCO","Enrique C. Rebsamen s/n, Col. Centro, C.P. 92540, Tancoco, Veracruz","ENRIQUE C REBSAMEN S/N, COLONIA CENTRO, CP 92540, TANCOCO, VERACRUZ","","","01 785 85 270 04"
"VERACRUZ","REGISTRO CIVIL DE TANTIMA","Hidalgo N° 49, Col. Centro, C.P. 92430, Tantima, Veracruz","HIDALGO N° 49, COLONIA CENTRO, CP 92430, TANTIMA, VERACRUZ","","","01 768 851 00 38"
"VERACRUZ","REGISTRO CIVIL DE TANTOYUCA","Igualdad y 5 de Mayo s/n, Col. Centro. C.P. 92101, Tantoyuca, Veracruz","IGUALDAD Y 5 DE MAYO S/N, COLONIA CENTRO CP 92101, TANTOYUCA, VERACRUZ","","","01 789 893 03 10."
"VERACRUZ","REGISTRO CIVIL DE TATAHUICAPÁN","Emiliano Zapata s/n, Col. Centro, C.P. 95940, Tatahuicapán, Veracruz","EMILIANO ZAPATA S/N, COLONIA CENTRO, CP 95940, TATAHUICAPÁN, VERACRUZ","","","01 924 261 00 03"
"VERACRUZ","REGISTRO CIVIL DE TATATILA","Hidalgo s/n, Col. Centro, C.P. 93760, Tatatila, Veracruz","HIDALGO S/N, COLONIA CENTRO, CP 93760, TATATILA, VERACRUZ","","","01 200 123 21 54"
"VERACRUZ","REGISTRO CIVIL DE TECOLUTLA","Álvaro Obregón, Col. Centro, C.P. 93570, Tecolutla, Veracruz","ÁLVARO OBREGÓN, COLONIA CENTRO, CP 93570, TECOLUTLA, VERACRUZ","","","01 766 846 0242"
"VERACRUZ","REGISTRO CIVIL DE TEHUIPANGO","Palacio Municipal s/n, Col. Centro, C.P. 95030, Tehuipango, Veracruz","PALACIO MUNICIPAL S/N, COLONIA CENTRO, CP 95030, TEHUIPANGO, VERACRUZ","","","01 278 102 01 02"
"VERACRUZ","REGISTRO CIVIL DE TEMAPACHE","Garizurieta s/n, Col. Centro, C.P. 92730, Temapache, Veracruz","GARIZURIETA S/N, COLONIA CENTRO, CP 92730, TEMAPACHE, VERACRUZ","","","01 765 844 92 07"
"VERACRUZ","REGISTRO CIVIL DE TEMPOAL","5 de Febrero e Independencia s/n, Col. Centro, C.P. 92060, Tempoal, Veracruz","5 DE FEBRERO E INDEPENDENCIA S/N, COLONIA CENTRO, CP 92060, TEMPOAL, VERACRUZ","","","01 789 894 00 40"
"VERACRUZ","REGISTRO CIVIL DE TENAMPA","Independencia N° 1, Col. Centro, C.P. 94030, Tenampa, Veracruz","INDEPENDENCIA N° 1, COLONIA CENTRO, CP 94030, TENAMPA, VERACRUZ","","","01 279 102 20 05"
"VERACRUZ","REGISTRO CIVIL DE TENOCHTITLAN","Cinco de mayo s/n, Col. Centro, C.P. 93780, Tenochtitlan, Veracruz","CINCO DE MAYO S/N, COLONIA CENTRO, CP 93780, TENOCHTITLAN, VERACRUZ","","","01 279 102 20 05"
"VERACRUZ","REGISTRO CIVIL DE TEOCELO","Covarrubias s/n, Col. Centro, C.P. 91615, Teocelo, Veracruz","COVARRUBIAS S/N, COLONIA CENTRO, CP 91615, TEOCELO, VERACRUZ","","","01 228 821 0007"
"VERACRUZ","REGISTRO CIVIL DE TEPATLAXCO","Leona Vicario s/n, Col. Centro, C.P. 94190, Tepatlaxco, Veracruz","LEONA VICARIO S/N, COLONIA CENTRO, CP 94190, TEPATLAXCO, VERACRUZ","","","01 273 732 00 84"
"VERACRUZ","REGISTRO CIVIL DE TEPETLÁN","Plaza de las Armas s/n, Col. Centro, C.P. 91430, Tepetlán, Veracruz","PLAZA DE LAS ARMAS S/N, COLONIA CENTRO, CP 91430, TEPETLÁN, VERACRUZ","","","01 279 822 80 68"
"VERACRUZ","REGISTRO CIVIL DE TEPETZINTLA","Palacio Municipal s/n, Col. Centro, C.P. 92530, Tepetzintla, Veracruz","PALACIO MUNICIPAL S/N, COLONIA CENTRO, CP 92530, TEPETZINTLA, VERACRUZ","","","01 784 887 11 07"
"VERACRUZ","REGISTRO CIVIL DE TEQUILA","Palacio Municipal s/n, Col. Centro, C.P. 94840, Tequila, Veracruz","PALACIO MUNICIPAL S/N, COLONIA CENTRO, CP 94840, TEQUILA, VERACRUZ","","","01 278 733 2049"
"VERACRUZ","REGISTRO CIVIL DE TEXHUACÁN","Palacio Municipal s/n, Col. Centro, C.P. 95070, Texhuacán, Veracruz","PALACIO MUNICIPAL S/N, COLONIA CENTRO, CP 95070, TEXHUACÁN, VERACRUZ","","","01 278 43262"
"VERACRUZ","REGISTRO CIVIL DE TEXISTEPEC","Plaza Zaragoza s/n, Col. Centro, C.P. 96180, Texistepec, Veracruz","PLAZA ZARAGOZA S/N, COLONIA CENTRO, CP 96180, TEXISTEPEC, VERACRUZ","","","01 924 24 730 65"
"VERACRUZ","REGISTRO CIVIL DE TEZONAPA","Carretera al Palmar s/n, Col. Centro, C.P. 95096, Tezonapa, Veracruz","CARRETERA AL PALMAR S/N, COLONIA CENTRO, CP 95096, TEZONAPA, VERACRUZ","","","01 278 736 03 37"
"VERACRUZ","REGISTRO CIVIL DE TIERRA BLANCA","Independencia N° 606, Col. Centro, C.P. 95100, Tierra Blanca, Veracruz","INDEPENDENCIA N° 606, COLONIA CENTRO, CP 95100, TIERRA BLANCA, VERACRUZ","","","01 274 743 19 45"
"VERACRUZ","REGISTRO CIVIL DE TIHUATLÁN","Palacio Municipal s/n, Col. Centro, C.P. 92901, Tihuatlán, Veracruz","PALACIO MUNICIPAL S/N, COLONIA CENTRO, CP 92901, TIHUATLÁN, VERACRUZ","","","01 746 843 0145"
"VERACRUZ","REGISTRO CIVIL DE TLACHICHILCO","Palacio Municipal s/n, Col. Centro, C.P. 92670, Tlachichilco, Veracruz","PALACIO MUNICIPAL S/N, COLONIA CENTRO, CP 92670, TLACHICHILCO, VERACRUZ","","","01 765 833 69 02"
