"entidad","nombre_registro","direccion","direccion_limpio","latitud","longitud","contacto"
"HIDALGO","REGISTRO CIVIL DE HUEHUETLA","Plaza Principal s/n, Col. Centro, C.P. 43420, Huehuetla","PLAZA PRINCIPAL S/N, COLONIA CENTRO, CP 43420, HUEHUETLA","","","01 774 79 37119"
"HIDALGO","REGISTRO CIVIL DE HUEJUTLA","Plaza Principal s/n, Huejutla, C.P. 43000, Hidalgo","PLAZA PRINCIPAL S/N, HUEJUTLA, CP 43000, HIDALGO","","","01 789 8 96 15 15"
"HIDALGO","REGISTRO CIVIL DE HUICHAPAN","Av. Miguel Hidalgo n° 1, Col. Centro, Huichapan, Hidalgo","AVENIDA MIGUEL HIDALGO N° 1, COLONIA CENTRO, HUICHAPAN, HIDALGO","","","01 761 7 82 05 45 ext. 116"
"HIDALGO","REGISTRO CIVIL DE IXMIQUILPAN","Plaza Juárez s/n, Ixmiquilpan, Hidalgo","PLAZA JUÁREZ S/N, IXMIQUILPAN, HIDALGO","","","01 759 72 3 86 88"
"HIDALGO","REGISTRO CIVIL DE JACALA","Héroes de 1847 s/n, col. El Calvario, Jacala, Hidalgo","HÉROES DE 1847 S/N, COLONIA EL CALVARIO, JACALA, HIDALGO","","","01 441 2 93 30 77 y 3 32 43"
"HIDALGO","REGISTRO CIVIL DE JALTOCAN","Plaza Principal s/n, Jaltocan, Hidalgo","PLAZA PRINCIPAL S/N, JALTOCAN, HIDALGO","","","01 789 85 58 072"
"HIDALGO","REGISTRO CIVIL DE JUÁREZ HIDALGO","Principal s/n, col. Centro, Juárez Hidalgo, Hidalgo","PRINCIPAL S/N, COLONIA CENTRO, JUÁREZ HIDALGO, HIDALGO","","",""
"HIDALGO","REGISTRO CIVIL DE LA MISIÓN","Palacio Municipal s/n, La Misión, Hidalgo","PALACIO MUNICIPAL S/N, LA MISIÓN, HIDALGO","","",""
"HIDALGO","REGISTRO CIVIL DE LOLOTLA","Plaza Principal s/n, col. Centro, Lolotla, Hidalgo","PLAZA PRINCIPAL S/N, COLONIA CENTRO, LOLOTLA, HIDALGO","","","01 774 7 42 40 10"
"HIDALGO","REGISTRO CIVIL DE METEPEC","Plaza Principal s/n, Metepec, Hidalgo","PLAZA PRINCIPAL S/N, METEPEC, HIDALGO","","","01 774 745 50 55"
"HIDALGO","REGISTRO CIVIL DE METZQUITITLAN","Plaza de Armas Num. 5, col. Centro, Metzquititlan, Hidalgo","PLAZA DE ARMAS NUM 5, COLONIA CENTRO, METZQUITITLAN, HIDALGO","","","01 774 7 42 12 16 y 2 12 20"
"HIDALGO","REGISTRO CIVIL DE METZTITLÁN","Plaza Principal s/n Col. Centro, Metztitlán, C.P. 43351, Hgo.","PLAZA PRINCIPAL S/N COLONIA CENTRO, METZTITLÁN, CP 43351, HGO","","","01 774 743 15 47 y 743 08 41"
"HIDALGO","REGISTRO CIVIL DE MINERAL DE LA REFORMA","Av. Hidalgo n° 32, Pachuquilla, Hidalgo","AVENIDA HIDALGO N° 32, PACHUQUILLA, HIDALGO","","","01 771 9 8106"
"HIDALGO","REGISTRO CIVIL DE MINERAL DEL CHICO","Plaza Principal s/n Col. Centro, Mineral del Chico, C.P. 42120, Hgo.","PLAZA PRINCIPAL S/N COLONIA CENTRO, MINERAL DEL CHICO, CP 42120, HGO","","","01 771 715 21 86"
"HIDALGO","REGISTRO CIVIL DE MINERAL DEL MONTE","Plaza Principal s/n, Col. Centro, C.P. 42130, Mineral del Monte, Hidalgo","PLAZA PRINCIPAL S/N, COLONIA CENTRO, CP 42130, MINERAL DEL MONTE, HIDALGO","","","01 771 79 7 05 10 – 01 771 79 7 12 16"
"HIDALGO","REGISTRO CIVIL DE MIXQUIAHUALA DE JUÁREZ","Plaza de la Constitución s/n, col. Centro, Mixquiahuala, C.P. 42700, Hidalgo","PLAZA DE LA CONSTITUCIÓN S/N, COLONIA CENTRO, MIXQUIAHUALA, CP 42700, HIDALGO","","","01 738 7 25 29 00 ext. 110"
"HIDALGO","REGISTRO CIVIL DE MOLANGO","Ignacio Zaragoza s/n, col. Centro, Molango, Hidalgo","IGNACIO ZARAGOZA S/N, COLONIA CENTRO, MOLANGO, HIDALGO","","","01 774 7 45 00 02 y 5 03 69"
"HIDALGO","REGISTRO CIVIL DE NICOLÁS FLORES","Plaza Principal s/n, col. Centro, Nicolás Flores, Hidalgo","PLAZA PRINCIPAL S/N, COLONIA CENTRO, NICOLÁS FLORES, HIDALGO","","","01 759 7 23 41 94"
"HIDALGO","REGISTRO CIVIL DE NOPALA DE VILLAGRAN","Plaza Principal s/n, Col. Centro, Nopala de Villagran, Hidalgo.","PLAZA PRINCIPAL S/N, COLONIA CENTRO, NOPALA DE VILLAGRAN, HIDALGO","","","01 761 2 10 24"
"HIDALGO","REGISTRO CIVIL DE OMITLAN DE JUÁREZ","Plaza Juárez s/n, col. Centro, Omitlan de Juárez, C.P. 43560, Hidalgo","PLAZA JUÁREZ S/N, COLONIA CENTRO, OMITLAN DE JUÁREZ, CP 43560, HIDALGO","","","01 771 7 92 21 05 y 7 92 20 75"
"HIDALGO","REGISTRO CIVIL DE PACHUCA","Plaza Pedro María Anaya n° 1, col. Centro, Pachuca, Hidalgo.","PLAZA PEDRO MARÍA ANAYA N° 1, COLONIA CENTRO, PACHUCA, HIDALGO","","","01 771 713 61 00 ext. 119"
"HIDALGO","REGISTRO CIVIL DE PACHUCA","Plaza Pedro Ma. Anaya n° 1, Col. Centro, Pachuca, Hidalgo","PLAZA PEDRO MA ANAYA N° 1, COLONIA CENTRO, PACHUCA, HIDALGO","","","01 771 3 61 00 ext. 119"
"HIDALGO","REGISTRO CIVIL DE PACULA","Plaza Principal s/n, col. Centro, Pacula, Hidalgo","PLAZA PRINCIPAL S/N, COLONIA CENTRO, PACULA, HIDALGO","","","01 55 10 85 92 81 y 82"
"HIDALGO","REGISTRO CIVIL DE PISAFLORES","Palacio Municipal s/n, C.P. 42220, Pisaflores, Hidalgo","PALACIO MUNICIPAL S/N, CP 42220, PISAFLORES, HIDALGO","","","01 483 3786027"
"HIDALGO","REGISTRO CIVIL DE PROGRESO DE OBREGÓN","Palacio Municipal s/n, Progreso de Obregón, Hidalgo","PALACIO MUNICIPAL S/N, PROGRESO DE OBREGÓN, HIDALGO","","","01 738 7 25 06 51 y 7 25 00 02"
"HIDALGO","REGISTRO CIVIL DE SAN AGUSTÍN TLAXIACA","Av. Independencia n° 2, col. Centro, San Agustín Tlaxiaca, C.P. 42160, Hidalgo","AVENIDA INDEPENDENCIA N° 2, COLONIA CENTRO, SAN AGUSTÍN TLAXIACA, CP 42160, HIDALGO","","","01 743 7 91 46 47 ext. 109"
"HIDALGO","REGISTRO CIVIL DE SAN BARTOLO TUTOTEPEC","Plaza Principal s/n Col. Centro, C.P. 43440, San Bartolo Tutotepec, Hidalgo","PLAZA PRINCIPAL S/N COLONIA CENTRO, CP 43440, SAN BARTOLO TUTOTEPEC, HIDALGO","","","01 775 755 32 33"
"HIDALGO","REGISTRO CIVIL DE SAN FELIPE ORIZATLAN","Plaza Principal s/n, Col. Centro, C.P. 43020, San Felipe Orizatlan, Hidalgo","PLAZA PRINCIPAL S/N, COLONIA CENTRO, CP 43020, SAN FELIPE ORIZATLAN, HIDALGO","","","01 483 36 30058 – 30064"
"HIDALGO","REGISTRO CIVIL DE SAN SALVADOR","Palacio Municipal s/n, Col. Centro, San Salvador, Hidalgo","PALACIO MUNICIPAL S/N, COLONIA CENTRO, SAN SALVADOR, HIDALGO","","","01 738 7 83 20 30"
"HIDALGO","REGISTRO CIVIL DE SANTIAGO DE ANAYA","Domicilio: Plaza Independencia s/n, Col. Centro, C.P. 42620, Santiago de Anaya, Hidalgo.","DOMICILIO PLAZA INDEPENDENCIA S/N, COLONIA CENTRO, CP 42620, SANTIAGO DE ANAYA, HIDALGO","","","01 772 7287112"
"HIDALGO","REGISTRO CIVIL DE SANTIAGO TULANTEPEC","Domicilio: Palacio Municipal s/n, Col. Centro, C.P. 43760, Santiago Tulantepec, Hidalgo.","DOMICILIO PALACIO MUNICIPAL S/N, COLONIA CENTRO, CP 43760, SANTIAGO TULANTEPEC, HIDALGO","","","01 775 75 32914 –15 y 16"
"HIDALGO","REGISTRO CIVIL DE SINGILUCAN","Plaza del Art. 115 s/n, col. Centro, Singuilucan, Hidalgo","PLAZA DEL ART 115 S/N, COLONIA CENTRO, SINGUILUCAN, HIDALGO","","","01 775 7 55 29 02 y 7 70 00 55"
"HIDALGO","REGISTRO CIVIL DE TASQUILLO","Domicilio: Palacio Municipal s/n, Col. Centro, Tasquillo, Hidalgo.","DOMICILIO PALACIO MUNICIPAL S/N, COLONIA CENTRO, TASQUILLO, HIDALGO","","","01 759 72 3 54 42 – 01 759 72 3 50 48"
"HIDALGO","REGISTRO CIVIL DE TECOZAUTLA","Domicilio: Plaza de la Constitución n° 1, Tecozautla, Hidalgo","DOMICILIO PLAZA DE LA CONSTITUCIÓN N° 1, TECOZAUTLA, HIDALGO","","","01 771 159 3 579"
"HIDALGO","REGISTRO CIVIL DE TENANGO DE DORIA","Dirección. Plaza Principal s/n, col. Centro, Tenango de Doria, Hidalgo.","DIRECCIÓN PLAZA PRINCIPAL S/N, COLONIA CENTRO, TENANGO DE DORIA, HIDALGO","","","01 776 755 35 88"
"HIDALGO","REGISTRO CIVIL DE TEPEAPULCO","Domicilio: Plaza de la Constitución n° 8, C ol. Centro, Tepeapulco, Hidalgo","DOMICILIO PLAZA DE LA CONSTITUCIÓN N° 8, C OL CENTRO, TEPEAPULCO, HIDALGO","","","01 791 913 05 97 – 913 18 12"
"HIDALGO","REGISTRO CIVIL DE TEPEHUACAN DE GUERRERO","Domicilio: Palacio Municipal s/n, Col. Centro, C.P. 43120, Tepehuacan de Guerrero. Hidalgo","DOMICILIO PALACIO MUNICIPAL S/N, COLONIA CENTRO, CP 43120, TEPEHUACAN DE GUERRERO HIDALGO","","","01 774 74 2 70 37 39"
"HIDALGO","REGISTRO CIVIL DE TEPEJI DEL RÍO","Jardín Hidalgo s/n Col. Centro, Tepeji del Río, C.P. 42850, Hidalgo.","JARDÍN HIDALGO S/N COLONIA CENTRO, TEPEJI DEL RÍO, CP 42850, HIDALGO","","","01 773 733 13 53, 733 13 32 y 733 00 33"
"HIDALGO","REGISTRO CIVIL DE TEPETITLAN","Plaza de la Constitución s/n, col. Centro, Tepetitlan, Hidalgo.","PLAZA DE LA CONSTITUCIÓN S/N, COLONIA CENTRO, TEPETITLAN, HIDALGO","","","01 773 7 32 55 24 y 2 55 27"
"HIDALGO","REGISTRO CIVIL DE TETEPANGO","Av. Zaragoza n° 20, Col. Centro, Tetepango, Hidalgo","AVENIDA ZARAGOZA N° 20, COLONIA CENTRO, TETEPANGO, HIDALGO","","","01 778 7 82 40 43"
"HIDALGO","REGISTRO CIVIL DE TEZONTEPEC DE ALDAMA","Aldama n° 1 Col. Centro, Tezontepec de Aldama, C.P. 42760, Hgo.","ALDAMA N° 1 COLONIA CENTRO, TEZONTEPEC DE ALDAMA, CP 42760, HGO","","","01 763 737 51 01 y 737 51 02"
"HIDALGO","REGISTRO CIVIL DE TIANQUISTENGO","Plaza Principal n° 68, Col. Centro, C.P. 43270, Tianquistenco, Hildago","PLAZA PRINCIPAL N° 68, COLONIA CENTRO, CP 43270, TIANQUISTENCO, HILDAGO","","","01 774 74 40106 – 40107"
"HIDALGO","REGISTRO CIVIL DE TIZAYUCA","Plaza Principal s/n, col. Centro, Tizayuca, Hidalgo","PLAZA PRINCIPAL S/N, COLONIA CENTRO, TIZAYUCA, HIDALGO","","","01 779 96 33 3 y 6 02 33"
"HIDALGO","REGISTRO CIVIL DE TLAHUELILPAN","Palacio Municipal s/n, col. Centro, Tlahuelilpan, Hidalgo","PALACIO MUNICIPAL S/N, COLONIA CENTRO, TLAHUELILPAN, HIDALGO","","","01 763 7 86 00 10 y 7 86 00 11"
"HIDALGO","REGISTRO CIVIL DE TLAHUILTEPA","Plaza Principal s/n, col. Centro, Tlahuiltepa, CP 43170, Hidalgo","PLAZA PRINCIPAL S/N, COLONIA CENTRO, TLAHUILTEPA, CP 43170, HIDALGO","","","01 200 12 32 86 970 y 71"
"HIDALGO","REGISTRO CIVIL DE TLANALAPA","Domicilio: Plaza Principal s/n, Tlanalapa, Hidalgo","DOMICILIO PLAZA PRINCIPAL S/N, TLANALAPA, HIDALGO","","","01 791 91 3 11 53"
"HIDALGO","REGISTRO CIVIL DE TLANCHINOL","Plaza Principal s/n, col. Centro, Tlanchinol, Hidalgo","PLAZA PRINCIPAL S/N, COLONIA CENTRO, TLANCHINOL, HIDALGO","","","01 774 9 74 00 18"
"HIDALGO","REGISTRO CIVIL DE TLAXCOAPAN","Plaza Principal s/n, col. Centro, Tlaxcoapan, Hidalgo","PLAZA PRINCIPAL S/N, COLONIA CENTRO, TLAXCOAPAN, HIDALGO","","","01 778 7 37 00 56 y 7 00 35"
"HIDALGO","REGISTRO CIVIL DE TOLCAYUCA","Plaza de la Patria n° 1 Col. Centro, Tolcayuca, C.P. 43860, Hgo.","PLAZA DE LA PATRIA N° 1 COLONIA CENTRO, TOLCAYUCA, CP 43860, HGO","","","01 743 741 09 77"
"HIDALGO","REGISTRO CIVIL DE TULA DE ALLENDE","Plaza del Nacionalismo s/n, Col. Centro, Tula de Allende, Hidalgo","PLAZA DEL NACIONALISMO S/N, COLONIA CENTRO, TULA DE ALLENDE, HIDALGO","","","01 773 732 1082 1183 1495 ext 128 – 102"
"HIDALGO","REGISTRO CIVIL DE TULANCINGO DE BRAVO","Domicilio: Plaza Cívica Manuel Fernando Soto s/n, Fracc. Los Pinos, C.P. 43602, Tulancingo, Hidalgo.","DOMICILIO PLAZA CÍVICA MANUEL FERNANDO SOTO S/N, FRACC LOS PINOS, CP 43602, TULANCINGO, HIDALGO","","","01 775 75 50477"
"HIDALGO","REGISTRO CIVIL DE VILLA DE TEZONTEPEC","Palacio Municipal s/n, Col. Centro, C.P. 43880, Villa de Tezontepec, Hidalgo","PALACIO MUNICIPAL S/N, COLONIA CENTRO, CP 43880, VILLA DE TEZONTEPEC, HIDALGO","","","01 74374 10011- 1 04 44"
"HIDALGO","REGISTRO CIVIL DE XOCHIATIPAN","Plaza Principal s/n Zona Centro, Xochiatipan, Hidalgo","PLAZA PRINCIPAL S/N ZONA CENTRO, XOCHIATIPAN, HIDALGO","","","01 771 1042670"
"HIDALGO","REGISTRO CIVIL DE XOCHICOATLAN","Plaza Hidalgo s/n, col. Centro, Xochicoatlan, Hidalgo","PLAZA HIDALGO S/N, COLONIA CENTRO, XOCHICOATLAN, HIDALGO","","","01 774 7 44 00 60"
"HIDALGO","REGISTRO CIVIL DE YAHUALICA","Av. s/n,col. Centro, Yahualica, C.P. 43080, Hidalgo","AVENIDA S/N,COLONIA CENTRO, YAHUALICA, CP 43080, HIDALGO","","","01 774 9 74 40 79"
"HIDALGO","REGISTRO CIVIL DE ZACUALTIPAN","Plaza Principal s/n, Col. Centro, C.P. 43200, Zacualtipan, Hidalgo.","PLAZA PRINCIPAL S/N, COLONIA CENTRO, CP 43200, ZACUALTIPAN, HIDALGO","","","01 774 74 20022"
"HIDALGO","REGISTRO CIVIL DE ZAPOTLAN","Plaza Constitución s/n, col. Centro, Zapotlan, Hidalgo","PLAZA CONSTITUCIÓN S/N, COLONIA CENTRO, ZAPOTLAN, HIDALGO","","","01 43 91 01 32"
"HIDALGO","REGISTRO CIVIL DE ZEMPOALA","Plaza Principal s/n, col. Centro, Zempoala, Hidalgo","PLAZA PRINCIPAL S/N, COLONIA CENTRO, ZEMPOALA, HIDALGO","","","01 43 41 50 88 y 1 50 44"
"HIDALGO","REGISTRO CIVIL DE ZIMAPAN","Plaza Constitución n° 1, Col. Centro, Zimapan, Hidalgo.","PLAZA CONSTITUCIÓN N° 1, COLONIA CENTRO, ZIMAPAN, HIDALGO","","","01 759 7 28 21 16"
"HIDALGO","PRESIDENCIA MUNICIPAL","Plaza Principal s/n Col. Centro, Ajacuba, Hidalgo","PLAZA PRINCIPAL S/N COLONIA CENTRO, AJACUBA, HIDALGO","","","01 778 78 2 43 24"
"HIDALGO","INEGI PACHUCA","Blvd. Felipe Angeles s/n, Plaza Perisur Edificio GM 3er. Piso, Col. Venta Prieta, Pachuca, Hidalgo.","BLVD FELIPE ANGELES S/N, PLAZA PERISUR EDIFICIO GM 3ER PISO, COLONIA VENTA PRIETA, PACHUCA, HIDALGO","","","01 771 711 08 51 10"
"HIDALGO","INSTITUTO NACIONAL DE MIGRACIÓN DELEGACIÓN REGIONAL HIDALGO","Blvd. Felipe Angeles s/n, Santa Julia, Pachuca, Hidalgo.","BLVD FELIPE ANGELES S/N, SANTA JULIA, PACHUCA, HIDALGO","","","01 771 718 79 33"
