"entidad","nombre_registro","direccion","direccion_limpio","latitud","longitud","contacto"
"JALISCO","REGISTRO CIVIL AYOTLAN","Clemente Aguirre, Col. Centro, C.P. 47930, Ayotlan, Jalisco","CLEMENTE AGUIRRE, COLONIA CENTRO, CP 47930, AYOTLAN, JALISCO","","","13459182217"
"JALISCO","REGISTRO CIVIL AYOTLAN ( LA RIVERA)","Hidalgo No. 13 A, Col. C.P. 59250 Ayotlan, Jalisco","HIDALGO NO 13 A, COLONIA CP 59250 AYOTLAN, JALISCO","","","13 56 56 80 999"
"JALISCO","REGISTRO CIVIL AYUTLA","Palacio Municipal sn, Col. centro C.P. 48050 Ayutla, Jalisco","PALACIO MUNICIPAL SN, COLONIA CENTRO CP 48050 AYUTLA, JALISCO","","","01 316 37 200 14"
"JALISCO","REGISTRO CIVIL CABO CORRIENTES","Portal Hidalgo No. 12, Col. Centro, C.P. 48400, Cabo Corrientes, Jalisco","PORTAL HIDALGO NO 12, COLONIA CENTRO, CP 48400, CABO CORRIENTES, JALISCO","","","322 36 90090 y 90101"
"JALISCO","REGISTRO CIVIL CASIMIRO CASTILLO","Carranza Silva No. 1, Col. Centro, C.P. 48930, Casimiro Castillo, Jalisco","CARRANZA SILVA NO 1, COLONIA CENTRO, CP 48930, CASIMIRO CASTILLO, JALISCO","","","13573880039"
"JALISCO","REGISTRO CIVIL COCULA","Portal Obregón No. 30,Col. centro, Cocula, Jalisco","PORTAL OBREGÓN NO 30,COLONIA CENTRO, COCULA, JALISCO","","","01 377 77 34 061"
"JALISCO","REGISTRO CIVIL COLOTLÁN","Hidalgo No. 33, Col. Centro, Colotlán, Jalisco.","HIDALGO NO 33, COLONIA CENTRO, COLOTLÁN, JALISCO","","",""
"JALISCO","REGISTRO CIVIL CIHUATLÁN","Juárez No. 57, Col. Centro, Cihuatlán, Jalisco.","JUÁREZ NO 57, COLONIA CENTRO, CIHUATLÁN, JALISCO","","","01 315 35 53 083"
"JALISCO","REGISTRO CIVIL CUQUIO","Jose Ayala s/n, Col. Centro, Cuquio, Jalisco.","JOSE AYALA S/N, COLONIA CENTRO, CUQUIO, JALISCO","","","13793 73 79 65 500"
"JALISCO","REGISTRO CIVIL CHAPALA","Madero No. 5, Col. Centro, Chapala, Jalisco.","MADERO NO 5, COLONIA CENTRO, CHAPALA, JALISCO","","","01 376 76 55 05"
"JALISCO","REGISTRO CIVIL DEGOLLADO","Defensores No. 48, Col. Centro, C.P. 47980, Degollado, Jalisco","DEFENSORES NO 48, COLONIA CENTRO, CP 47980, DEGOLLADO, JALISCO","","","13459370101"
"JALISCO","REGISTRO CIVIL EL GRULLO","Obregón No. 48, Col. Centro,El Grullo, Jalisco","OBREGÓN NO 48, COLONIA CENTRO,EL GRULLO, JALISCO","","","01 321 38 72 067"
"JALISCO","REGISTRO CIVIL ENCARNACIÓN DE DÍAZ","Constitución s/n, Col. Centro, Encarnación de Díaz, Jalisco","CONSTITUCIÓN S/N, COLONIA CENTRO, ENCARNACIÓN DE DÍAZ, JALISCO","","","01 475 95 32 163"
"JALISCO","REGISTRO CIVIL ETZATLÁN","Escobedo No. 320, Col. Centro, Etzatlán, Jalisco","ESCOBEDO NO 320, COLONIA CENTRO, ETZATLÁN, JALISCO","","","01 386 75 30 785"
"JALISCO","REGISTRO CIVIL GÓMEZ FARIAS","Leandro Valle No. 5, Col. Centro, Gómez Farias, Jalisco","LEANDRO VALLE NO 5, COLONIA CENTRO, GÓMEZ FARIAS, JALISCO","","","01 341 43 300 10 ext. 109"
"JALISCO","REGISTRO CIVIL LA HUERTA","Juàrez No. 15, Col. Centro, C.P. 48850, La Huerta, Jalisco","JUÀREZ NO 15, COLONIA CENTRO, CP 48850, LA HUERTA, JALISCO","","","13573840046"
"JALISCO","REGISTRO CIVIL IXTLAHUACAN DEL RÍO","República No. 2, Col. Centro, Ixtlahuacan del Río, Jalisco","REPÚBLICA NO 2, COLONIA CENTRO, IXTLAHUACAN DEL RÍO, JALISCO","","","01 373 73 47 123"
"JALISCO","REGISTRO CIVIL JALOSTOTITLAN","Palacio Municipal s/n, Col. Centro, C.P. 47120, Jalostotitlan, Jalisco","PALACIO MUNICIPAL S/N, COLONIA CENTRO, CP 47120, JALOSTOTITLAN, JALISCO","","","14317460654"
"JALISCO","REGISTRO CIVIL JAMAY","Madero No. 75, Col. Centro, C.P. 47901, Jamay, Jalisco.","MADERO NO 75, COLONIA CENTRO, CP 47901, JAMAY, JALISCO","","","13 929 24 12 58"
"JALISCO","REGISTRO CIVIL JESÚS MARÍA","Orozco Romero No. 24, Col. Centro, C.P. 47950 Jesús María, Jalisco","OROZCO ROMERO NO 24, COLONIA CENTRO, CP 47950 JESÚS MARÍA, JALISCO","","","13487040034"
"JALISCO","REGISTRO CIVIL JOCOTEPEC","Hidalgo No. 6, Col. Centro, Jocotepec, Jalisco","HIDALGO NO 6, COLONIA CENTRO, JOCOTEPEC, JALISCO","","","01 387 76 31 762"
"JALISCO","REGISTRO CIVIL JUANACATLAN","Independencia No. 1, Col. Centro, C.P. 45880, Juanacatlan, Jalisco.","INDEPENDENCIA NO 1, COLONIA CENTRO, CP 45880, JUANACATLAN, JALISCO","","","373 20 311"
"JALISCO","REGISTRO CIVIL MAGDALENA","Hidalgo NO. 45, Col. Centro, C.P. 46470, Magdalena, Jalisco","HIDALGO NO 45, COLONIA CENTRO, CP 46470, MAGDALENA, JALISCO","","","13867440187"
"JALISCO","REGISTRO CIVIL MEZQUITIC","Jardín Hidalgo s/n, Col. Centro, Mezquitic, Jalisco","JARDÍN HIDALGO S/N, COLONIA CENTRO, MEZQUITIC, JALISCO","","","01 457 98 100 44"
"JALISCO","REGISTRO CIVIL OJUELOS","Mariano Azuela No. 25, Col. Centro, Ojuelos, Jalisco","MARIANO AZUELA NO 25, COLONIA CENTRO, OJUELOS, JALISCO","","","01 496 85 101 94"
"JALISCO","REGISTRO CIVIL PIHUAMO","Morelos No. 7, Col. Centro, Pihuamo, Jalisco","MORELOS NO 7, COLONIA CENTRO, PIHUAMO, JALISCO","","","01 312 39 60 236"
"JALISCO","REGISTRO CIVIL PONCITLAN","Ramón Corona No. 25, Oriente, Poncitlan, Jalisco","RAMÓN CORONA NO 25, ORIENTE, PONCITLAN, JALISCO","","","31 391 92 1 12 59"
"JALISCO","REGISTRO CIVIL PUERTO VALLARTA","Dirección:Peru No. 201, Col. Centro, C.P.45680,El Salto, Jalisco","DIRECCIÓNPERU NO 201, COLONIA CENTRO, CP45680,EL SALTO, JALISCO","","","132 23 42 39"
"JALISCO","REGISTRO CIVIL QUITUPAN","Calle Libertad No. 42, Col. Centro, C.P. 59510, Quitupan, Jalisco","CALLE LIBERTAD NO 42, COLONIA CENTRO, CP 59510, QUITUPAN, JALISCO","","","13825750003"
"JALISCO","REGISTRO CIVIL SAN DIEGO DE ALEJANDRÍA","Ramón Corona No. 101, Col. Centro, San Diego de Alejandría, Jalisco","RAMÓN CORONA NO 101, COLONIA CENTRO, SAN DIEGO DE ALEJANDRÍA, JALISCO","","","01 395 72 600 60"
"JALISCO","REGISTRO CIVIL SAN IGNACIO CERRO GORDO","Juárez No. 12, Col. Centro, San Ignacio Cerro Gordo, Jalisco","JUÁREZ NO 12, COLONIA CENTRO, SAN IGNACIO CERRO GORDO, JALISCO","","","01 348 71 60 990"
"JALISCO","REGISTRO CIVIL SAN JUAN DE LOS LAGOS","Simón Hernández No. 1, Col. Centro, San Juan de los Lagos, Jalisco","SIMÓN HERNÁNDEZ NO 1, COLONIA CENTRO, SAN JUAN DE LOS LAGOS, JALISCO","","","01 395 78 50 001"
"JALISCO","REGISTRO CIVIL SAN JUANITO DE ESCOBEDO","Morelos No. 32, Col. Centro, San Juanito de Escobedo, Jalisco","MORELOS NO 32, COLONIA CENTRO, SAN JUANITO DE ESCOBEDO, JALISCO","","","13 867 54 00 40"
"JALISCO","REGISTRO CIVIL SAN JULIÁN","Hidalgo No. 23, Col. Centro, San Julián, Jalisco","HIDALGO NO 23, COLONIA CENTRO, SAN JULIÁN, JALISCO","","","01 347 71 800 01"
"JALISCO","REGISTRO CIVIL SAN MARCOS","Madero No. 25, Col. Centro, San Marcos, Jalisco","MADERO NO 25, COLONIA CENTRO, SAN MARCOS, JALISCO","","","01 386 75 70 408"
"JALISCO","REGISTRO CIVIL SAN MIGUEL EL ALTO","Portal Independencia No. 4, San Miguel el Alto, Jalisco","PORTAL INDEPENDENCIA NO 4, SAN MIGUEL EL ALTO, JALISCO","","","01 347 78 82 040 ext. 116"
"JALISCO","REGISTRO CIVIL SAN SEBASTIÁN DEL OESTE","Juárez No. 3, Col. Centro, C.P. 46990, San Sebastián del Oeste, Jalisco","JUÁREZ NO 3, COLONIA CENTRO, CP 46990, SAN SEBASTIÁN DEL OESTE, JALISCO","","","13222972945"
"JALISCO","REGISTRO CIVIL SAYULA","Mariano Escobedo No. 52, Col. Centro, C.P. 49300, Sayula, Jalisco","MARIANO ESCOBEDO NO 52, COLONIA CENTRO, CP 49300, SAYULA, JALISCO","","","13424220283"
"JALISCO","REGISTRO CIVIL TALA","Ramón Corona No. 5, Col. Centro, C.P. 45300, Tala, Jalisco.","RAMÓN CORONA NO 5, COLONIA CENTRO, CP 45300, TALA, JALISCO","","","13 847 38 00 05"
"JALISCO","REGISTRO CIVIL TALPA DE ALLENDE","Independencia No. 32, Col. Centro, C.P. 48200, Talpa de Allende, Jalisco","INDEPENDENCIA NO 32, COLONIA CENTRO, CP 48200, TALPA DE ALLENDE, JALISCO","","","01 388 38 50009"
"JALISCO","REGISTRO CIVIL TAMAZULA DE GORDIANO","Ramón Corona No. 32, Col. Centro, Tamazula de Gordiano, Jalisco","RAMÓN CORONA NO 32, COLONIA CENTRO, TAMAZULA DE GORDIANO, JALISCO","","","01 358 41 62 612"
"JALISCO","REGISTRO CIVIL TAPALPA","Agustín Yañez No. 2, Col. Centro, Tapalpa, Jalisco","AGUSTÍN YAÑEZ NO 2, COLONIA CENTRO, TAPALPA, JALISCO","","","01 343 20 008"
"JALISCO","REGISTRO CIVIL TECALITLAN","Calle Juárez No. 56 Poniente, Col. Centro, C.P. 49900, Tecalitlan, Jalisco","CALLE JUÁREZ NO 56 PONIENTE, COLONIA CENTRO, CP 49900, TECALITLAN, JALISCO","","","01 371 41 8 28 56"
"JALISCO","REGISTRO CIVIL TEOCALTICHE","Plaza Principal No. 50, Col. Centro, Teocaltiche, Jalisco","PLAZA PRINCIPAL NO 50, COLONIA CENTRO, TEOCALTICHE, JALISCO","","","01 346 787 21 52"
"JALISCO","REGISTRO CIVIL TEPATITLÁN DE MORELOS","Hidalgo No. 45, Col. Centro, Tepatitlán de Morelos, Jalisco","HIDALGO NO 45, COLONIA CENTRO, TEPATITLÁN DE MORELOS, JALISCO","","","01 378 78 88 700"
"JALISCO","REGISTRO CIVIL TEUCHITLÁN","16 de Septiembre No. 10, Col. Centro, Teuchitlán, Jalisco","16 DE SEPTIEMBRE NO 10, COLONIA CENTRO, TEUCHITLÁN, JALISCO","","","01"
"JALISCO","REGISTRO CIVIL TIZAPAN EL ALTO","Independencia No. 170, Col. Centro,C.P. 49400, Tizapan, Jalisco.","INDEPENDENCIA NO 170, COLONIA CENTRO,CP 49400, TIZAPAN, JALISCO","","","13 076 76 81 158"
"JALISCO","REGISTRO CIVIL TLAJOMULCO DE ZUÑIGA","Donato Guerra No. 10,Col. Centro, C.P. 45640, Tlajomulco de Zuñiga, Jalisco.","DONATO GUERRA NO 10,COLONIA CENTRO, CP 45640, TLAJOMULCO DE ZUÑIGA, JALISCO","","","01 33 32 83 44 44 ext. 3450 y 3451"
"JALISCO","REGISTRO CIVIL TOLIMAN","J. Santos Palacios No. 16, Col. Centro, C.P. 49750, Toliman, Jalisco.","J SANTOS PALACIOS NO 16, COLONIA CENTRO, CP 49750, TOLIMAN, JALISCO","","","13 434 34 01 28"
"JALISCO","REGISTRO CIVIL TOMATLÁN","Constitución No. 2, Col. Centro, Tomatlán, Jalisco.","CONSTITUCIÓN NO 2, COLONIA CENTRO, TOMATLÁN, JALISCO","","","01 322 29 85 411"
"JALISCO","REGISTRO CIVIL TONALA","Morelos No. 20, Col. Centro, C.P. 45418, Tonala, Jalisco","MORELOS NO 20, COLONIA CENTRO, CP 45418, TONALA, JALISCO","","","32843019"
"JALISCO","REGISTRO CIVIL TONALA OFICIALÍA NO. 8","Atotonilco el Alto No. 6, Col. Centro, Tonala, Jalisco","ATOTONILCO EL ALTO NO 6, COLONIA CENTRO, TONALA, JALISCO","","","01 360 77 014"
"JALISCO","REGISTRO CIVIL TONALA OFICIALÍA NO. 9","Vegetación No. 64, Col. Centro, Tonala, Jalisco","VEGETACIÓN NO 64, COLONIA CENTRO, TONALA, JALISCO","","","01 368 12 375"
"JALISCO","REGISTRO CIVIL TOTATICHE","Hidalgo No. 37, Col. Centro, Totatiche, Jalisco","HIDALGO NO 37, COLONIA CENTRO, TOTATICHE, JALISCO","","","01 437 96 40 162"
"JALISCO","REGISTRO CIVIL TOTOTLAN","Juárez No. 35, Col. Centro, C.P. 48000, Tototlan, Jalisco","JUÁREZ NO 35, COLONIA CENTRO, CP 48000, TOTOTLAN, JALISCO","","","3919160051"
"JALISCO","REGISTRO CIVIL TUXPAN","Reforma No. 6, Col. Centro, C.P.. 49800, Tuxpan, Jalisco.","REFORMA NO 6, COLONIA CENTRO, CP 49800, TUXPAN, JALISCO","","","13 714 17 43 17"
"JALISCO","REGISTRO CIVIL UNIÓN DE SAN ANTONIO","Iturbide No. 1, Col. Centro, Unión de San Antonio, Jalisco","ITURBIDE NO 1, COLONIA CENTRO, UNIÓN DE SAN ANTONIO, JALISCO","","","01 395 72 50 124"
"JALISCO","REGISTRO CIVIL UNIÓN DE TULA","Calle Juárez No. 56 Poniente, Col. Centro, C.P. 48000, Unión de Tula, Jalisco","CALLE JUÁREZ NO 56 PONIENTE, COLONIA CENTRO, CP 48000, UNIÓN DE TULA, JALISCO","","","31 637 10 011 Ext. 124 y 128"
"JALISCO","REGISTRO CIVIL VALLE DE GUADALUPE","P0alacio Municipal S/N, Col. Centro, Valle de Guadalupe, Jalisco.","P0ALACIO MUNICIPAL S/N, COLONIA CENTRO, VALLE DE GUADALUPE, JALISCO","","","13 477 14 00 40"
"JALISCO","REGISTRO CIVIL VILLA CORONA","Calle Juárez No. 56 Poniente, Col. Centro, C.P. 49900, Tecalitlan, Jalisco","CALLE JUÁREZ NO 56 PONIENTE, COLONIA CENTRO, CP 49900, TECALITLAN, JALISCO","","","01 371 41 8 28 56"
"JALISCO","REGISTRO CIVIL VILLA GUERRERO","Independencia No. 23, Col. Centro, Villa Guerreo, Jalisco.","INDEPENDENCIA NO 23, COLONIA CENTRO, VILLA GUERREO, JALISCO","","","01 437 96 450 52 ext. 106"
"JALISCO","REGISTRO CIVIL VILLA PURIFICACIÓN","Nicolas Bravo No. 95, Col. Centro, C.P. 48800, Purificación, Jalisco.","NICOLAS BRAVO NO 95, COLONIA CENTRO, CP 48800, PURIFICACIÓN, JALISCO","","","01 35 73 75 01 40 Ext. 110"
"JALISCO","REGISTRO CIVIL YAHUALICA DE GONZÁLEZ GALLO","Juárez No. 28, Col. Centro, Yahualica de González Gallo, Jalisco.","JUÁREZ NO 28, COLONIA CENTRO, YAHUALICA DE GONZÁLEZ GALLO, JALISCO","","","01 344 78 41 888"
"JALISCO","REGISTRO CIVIL ZACOALCO DE TORRES","Leandro Valle No. 13, Col. Centro, C.P. 45750, Zacoalco de Torres, Jalisco","LEANDRO VALLE NO 13, COLONIA CENTRO, CP 45750, ZACOALCO DE TORRES, JALISCO","","","42300071"
"JALISCO","REGISTRO CIVIL ZAPOTILTIC","Reforma No. 6, Col. Centro, C.P. 49600, Zapotiltic, Jalisco","REFORMA NO 6, COLONIA CENTRO, CP 49600, ZAPOTILTIC, JALISCO","","","0134140442"
"JALISCO","REGISTRO CIVIL ZAPOTLÁN DEL REY","Juárez No. 26, Col. Centro, Zapotlán del Rey, Jalisco.","JUÁREZ NO 26, COLONIA CENTRO, ZAPOTLÁN DEL REY, JALISCO","","","01 391 92 15 175"
"JALISCO","REGISTRO CIVIL ZAPOTLANEJO","Reforma No. 32, Col. Centro, Zapotlanejo, Jalisco.","REFORMA NO 32, COLONIA CENTRO, ZAPOTLANEJO, JALISCO","","","01 373 73 41 024"
"JALISCO","SEDESOL, MODALIDAD IDENTIDAD JURÍDICA DEL ESTADO","Lerdo de Tejada n° 2466, Col. Obrera Centro, C.P. 44200, Guadalajara, Jal.","LERDO DE TEJADA N° 2466, COLONIA OBRERA CENTRO, CP 44200, GUADALAJARA, JAL","","","01 333 616 66 70"
"JALISCO","INEGI GUADALAJARA","Av. 16 de Septiembre n° 670, Col. Mexicaltzingo C.P.44180, Guadalajara, Jal.","AVENIDA 16 DE SEPTIEMBRE N° 670, COLONIA MEXICALTZINGO CP44180, GUADALAJARA, JAL","","","01 333 658 49 61"
"JALISCO","INSTITUTO NACIONAL DE MIGRACIÓN DELEGACIÓN REGIONAL JALISCO","Av. Alcalde # 500, Col. Centro, Guadalajara, jalisco.","AVENIDA ALCALDE # 500, COLONIA CENTRO, GUADALAJARA, JALISCO","","","01 333 942 02 20 ( 207 )"
