"entidad","nombre_registro","direccion","direccion_limpio","latitud","longitud","contacto"
"SAN LUIS POTOSI","REGISTRO CIVIL DE MATLAPA 01","Plaza Constitución n° 1 Matlapa, S. L. P.","PLAZA CONSTITUCIÓN N° 1 MATLAPA, S L P","-33.23212730699959","-60.32252324099966","01 48 13 64 02 00"
"SAN LUIS POTOSI","REGISTRO CIVIL DE MOCTEZUMA 01","Jardín Hidalgo n° 1, Moctezuma, S.L.P.","JARDÍN HIDALGO N° 1, MOCTEZUMA, SLP","22.74964010800045","-101.08595028499968","01 486 854 92 33"
"SAN LUIS POTOSI","REGISTRO CIVIL DE RÍO VERDE 01","Plaza Constitución Letra I, C.P. 79600, Río Verde, S.L.P.","PLAZA CONSTITUCIÓN LETRA I, CP 79600, RÍO VERDE, SLP","22.17601035800044","-100.99798023199969","01 487 872 09 80"
"SAN LUIS POTOSI","REGISTRO CIVIL DE SALINAS DE HIDALGO 01","Presidencia Municipal, Delegación Bocas, Salinas de Hidalgo, S.L.P.","PRESIDENCIA MUNICIPAL, DELEGACIÓN BOCAS, SALINAS DE HIDALGO, SLP","22.61115002200046","-101.71129025299967","01 496 963 00 91"
"SAN LUIS POTOSI","REGISTRO CIVIL DE SAN LUIS POTOSÍ OF. 07","Capitán Caldera n° 292, San Luis Potosí, S.L.P.","CAPITÁN CALDERA N° 292, SAN LUIS POTOSÍ, SLP","22.152720246000456","-100.9766203259997","01 444 863 6017"
"SAN LUIS POTOSI","REGISTRO CIVIL DE SAN LUIS POTOSÍ OF. 11","Fray Diego de la Magdalena n° 273, Esq. Con Agustín Vera, C.P. 78250 San Luis Potosí, S.L.P.","FRAY DIEGO DE LA MAGDALENA N° 273, ESQUINA CON AGUSTÍN VERA, CP 78250 SAN LUIS POTOSÍ, SLP","22.150305009000476","-100.99757715999971","01 444 811 64 50"
"SAN LUIS POTOSI","REGISTRO CIVIL DE SAN LUIS POTOSÍ","Av. Ricardo B. Anaya n° 1823 2, San Luis Potosí, S.L.P.","AVENIDA RICARDO B ANAYA N° 1823 2, SAN LUIS POTOSÍ, SLP","22.152720246000456","-100.9766203259997","01 444 816 40 67"
"SAN LUIS POTOSI","REGISTRO CIVIL DE SAN LUIS POTOSÍ 01","Morelos n°. 635, Zona Centro, C.P. 78000, S. Luis Potosí, S.L.P.","MORELOS N° 635, ZONA CENTRO, CP 78000, S LUIS POTOSÍ, SLP","22.152915160000475","-100.9769789989997","01 444 812 18 64"
"SAN LUIS POTOSI","REGISTRO CIVIL DE SOLEDAD DE GRACIANO SÁNCHEZ 02","Av. De los Pinos n° 267, Unidad Habitacional Fidel Velázquez, Soledad de Graciano Sánchez, S.L.P.","AVENIDA DE LOS PINOS N° 267, UNIDAD HABITACIONAL FIDEL VELÁZQUEZ, SOLEDAD DE GRACIANO SÁNCHEZ, SLP","22.195560103000446","-100.93544019499967","01 444 822 66 76"
"SAN LUIS POTOSI","REGISTRO CIVIL DE SOLEDAD DE GRACIANO SÁNCHEZ 01","Negrete n° 119, Soledad de Graciano Sánchez, S.L.P.","NEGRETE N° 119, SOLEDAD DE GRACIANO SÁNCHEZ, SLP","22.195560103000446","-100.93544019499967","01 444 854 59 47"
"SAN LUIS POTOSI","REGISTRO CIVIL DE TAMASOPO 01","Hidalgo s/n, C. P. 79700, Tamasopo, S.L.P.","HIDALGO S/N, C P 79700, TAMASOPO, SLP","21.92115024800046","-99.39330031499969","01 482 387 01 20"
"SAN LUIS POTOSI","REGISTRO CIVIL DE TAMAZUNCHALE","Calle Hidalgo n° 42, Altos Planta Alta Bancomer/BBV, Tamazunchale, S.L.P.","CALLE HIDALGO N° 42, ALTOS PLANTA ALTA BANCOMER/BBV, TAMAZUNCHALE, SLP","21.259690243000477","-98.7857800869997","01 483 362 34 40"
"SAN LUIS POTOSI","REGISTRO CIVIL DE TAMUIN 01","C. Bravo y Guillermo Prieto, C.P. 79200, Tamuin, S.L.P.","C BRAVO Y GUILLERMO PRIETO, CP 79200, TAMUIN, SLP","22.002010030000463","-98.77735721999966","01 489 38 814 78"
"SAN LUIS POTOSI","REGISTRO CIVIL DE TANLAJAS 01","V. Carranza s/n Zona Centro, C.P. 79810, S.L.P.","V CARRANZA S/N ZONA CENTRO, CP 79810, SLP","21.66569030000045","-98.88687074299969","01 489 371 26 71"
"SAN LUIS POTOSI","REGISTRO CIVIL DE TANQUIAN DE ESCOBEDO 01","Independencia n° 1, C.P. 79840, Tanquian de Escobedo, S. L. P.","INDEPENDENCIA N° 1, CP 79840, TANQUIAN DE ESCOBEDO, S L P","21.600945245000446","-98.66828708199967","01 489 386 00 18"
"SAN LUIS POTOSI","REGISTRO CIVIL DE VENADO","Plaza Juárez s/n, Venado, S.L.P.","PLAZA JUÁREZ S/N, VENADO, SLP","31.597735155000464","-106.45900513199967","01 486 854 61 10 Ext. 209"
"SAN LUIS POTOSI","REGISTRO CIVIL DE VILLA DE RAMOS","Plaza Principal s/n, C.P. 78690, Villa de Ramos, S. L. P.","PLAZA PRINCIPAL S/N, CP 78690, VILLA DE RAMOS, S L P","22.82920427300047","-101.90913020699969","01458 944 9090/ 01458 944 9043/9044"
"SAN LUIS POTOSI","REGISTRO CIVIL DE VILLA HIDALGO 01","Jardín Hidalgo s/n, C.P. 78960, Villa Hidalgo, S.L.P.","JARDÍN HIDALGO S/N, CP 78960, VILLA HIDALGO, SLP","22.44985000200046","-100.6777301729997","01 486 855 20 27"
"SAN LUIS POTOSI","REGISTRO CIVIL VILLA DE REYES 01","Independencia No 3, Villa de Reyes, S.L.P.","INDEPENDENCIA NO 3, VILLA DE REYES, SLP","21.80438020200046","-100.93328015799966","01 485 861 0090"
"SAN LUIS POTOSI","REGISTRO CIVIL DE XILITLA 01","Presidencia Municipal, C. P. 79902, Xilitla, S.L.P.","PRESIDENCIA MUNICIPAL, C P 79902, XILITLA, SLP","21.386360145000424","-98.9910900159997","01 489 365 01 12"
