"entidad","nombre_registro","direccion","direccion_limpio","latitud","longitud","contacto"
"AGUASCALIENTES","REGISTRO CIVIL OFICIALÍA PABELLÓN DE HIDALGO","Josefa O. de Domínguez no. 202, Col. Centro, Rincón de Romos, Ags.","JOSEFA O DE DOMÍNGUEZ NO 202, COLONIA CENTRO, RINCÓN DE ROMOS, AGUASCALIENTES","22.228510361000474","-102.32075968299966","01 449 967 51 43"
"AGUASCALIENTES","REGISTRO CIVIL OFICIALÍA SALTO DE LOS SALADOS","Delegación Municipal Emiliano Zapata no. 213, Col. Salto de los Salados, C.P. 20340, Aguascalientes, Ags.","DELEGACIÓN MUNICIPAL EMILIANO ZAPATA NO 213, COLONIA SALTO DE LOS SALADOS, CP 20340, AGUASCALIENTES, AGUASCALIENTES","21.79869518600043","-102.2710203039997","01 800 900 2002 ext. 2801"
"AGUASCALIENTES","REGISTRO CIVIL OFICIALÍA SAN JOSÉ DE GRACIA",": P. Municipal , Calle Juan Domínguez No. 101, Col. San José de Gracia, C.P. 20576, San José de Gracia, Ags."," P MUNICIPAL , CALLE JUAN DOMÍNGUEZ NO 101, COLONIA SAN JOSÉ DE GRACIA, CP 20576, SAN JOSÉ DE GRACIA, AGUASCALIENTES","21.882310221000466","-102.29417974899968","01 800 900 2002 ext. 2826"
"AGUASCALIENTES","REGISTRO CIVIL OFICIALÍA SANDOVALES","Delegación Municipal Sandovales s/n, Col. Centro, C.P. 20381, El Llano, Ags.","DELEGACIÓN MUNICIPAL SANDOVALES S/N, COLONIA CENTRO, CP 20381, EL LLANO, AGUASCALIENTES","21.882310221000466","-102.29417974899968","01 800 900 2002 ext. 2031"
"AGUASCALIENTES","REGISTRO CIVIL CLÍNICA IMSS 1","Av. de la Convención y José Ma Chávez s/n esq. con Jardín del Estudiante, Col. Fracc. Boulevares, C.P. 20270, Ags.","AVENIDA DE LA CONVENCIÓN Y JOSÉ MA CHÁVEZ S/N ESQUINA CON JARDÍN DEL ESTUDIANTE, COLONIA FRACC BOULEVARES, CP 20270, AGUASCALIENTES","21.86600252000045","-102.28919979999966","01 800 900 2002 ext. 2825"
"AGUASCALIENTES","REGISTRO CIVIL CLÍNICA IMSS 2","Av. De los Conos s/n, Col. Ojo Caliente, C.P. 20010, Aguascalientes, Ags.","AVENIDA DE LOS CONOS S/N, COLONIA OJO CALIENTE, CP 20010, AGUASCALIENTES, AGUASCALIENTES","21.89633536800045","-102.31663678499967","01 800 900 2002 ext. 2824"
"AGUASCALIENTES","REGISTRO CIVIL CLÍNICA ISSSTE","Av. Universidad y San Cosme s/n, Col. Fraccionamiento San Cayetano, C.P. 20010, Aguascalientes, Ags.","AVENIDA UNIVERSIDAD Y SAN COSME S/N, COLONIA FRACCIONAMIENTO SAN CAYETANO, CP 20010, AGUASCALIENTES, AGUASCALIENTES","21.89633536800045","-102.31663678499967","01 800 900 2002 ext. 2821"
"AGUASCALIENTES","REGISTRO CIVIL OFICIALÍA SATÉLITE MORELOS","Delegación Municipal Siglo XXI no. 704, Fracc, Morelos, Aguascalientes, Ags.","DELEGACIÓN MUNICIPAL SIGLO XXI NO 704, FRACC, MORELOS, AGUASCALIENTES, AGUASCALIENTES","21.882310221000466","-102.29417974899968","01 800 900 2002 ext. 8688 / 01 449 977 75 68"
"AGUASCALIENTES","REGISTRO CIVIL OFICIALÍA VALLE DE LOS CACTUS","Recinto Joconostle local Comercial no. 3, Fracc. Valle de los Cactus, Aguascalientes, Ags.","RECINTO JOCONOSTLE LOCAL COMERCIAL NO 3, FRACC VALLE DE LOS CACTUS, AGUASCALIENTES, AGUASCALIENTES","21.882310221000466","-102.29417974899968","01 449 9 10 26 46 ext. 2835"
"AGUASCALIENTES","REGISTRO CIVIL OFICIALÍA VILLA DE JUÁREZ","Delegación Municipal Jesús Marmolejo no. 211 Col. Villa Juárez C.P. 20700, Asientos, Ags.","DELEGACIÓN MUNICIPAL JESÚS MARMOLEJO NO 211 COLONIA VILLA JUÁREZ CP 20700, ASIENTOS, AGUASCALIENTES","22.09258532700045","-102.06831031499968","01 800 900 2002 ext. 2813"
"AGUASCALIENTES","REGISTRO CIVIL OFICIALÍA 010 (ISSSTE)","Av. Universidad y San Cosme s/n, Col. Fraccionamiento San Cayetano C.P. 20010, Aguascalientes, Ags.","AVENIDA UNIVERSIDAD Y SAN COSME S/N, COLONIA FRACCIONAMIENTO SAN CAYETANO CP 20010, AGUASCALIENTES, AGUASCALIENTES","21.89633536800045","-102.31663678499967","01 800 900 2002 ext. 2821"
"AGUASCALIENTES","INSTITUTO DE EDUCACIÓN DE AGUASCALIENTES","Carr. a San Luis Potosí n° 601, Fracc. Ojocaliente, C.P. 20190, Aguascalientes, Ags.","CARR A SAN LUIS POTOSÍ N° 601, FRACC OJOCALIENTE, CP 20190, AGUASCALIENTES, AGUASCALIENTES","21.881065032000436","-102.2715719689997","01 449 910 56 31- 910 56 83"
"AGUASCALIENTES","INSTITUTO NACIONAL DE MIGRACIÓN DELEGACIÓN REGIONAL AGUASCALIENTES","Juan de Montoso n° 223, Col. Centro, Aguascalientes, Ags.","JUAN DE MONTOSO N° 223, COLONIA CENTRO, AGUASCALIENTES, AGUASCALIENTES","21.882310221000466","-102.29417974899968","01 449 910 56 31"
